time,mnvel,errvel,inst,tel,source
2453569.05769,16.62,1.28,ucles-laliotis2023,ucles,laliotis2023
2453570.05083,17.47,1.31,ucles-laliotis2023,ucles,laliotis2023
2453570.05853,15.5,1.16,ucles-laliotis2023,ucles,laliotis2023
2453570.06623,16.91,1.19,ucles-laliotis2023,ucles,laliotis2023
2453570.07393,17.31,1.09,ucles-laliotis2023,ucles,laliotis2023
2453571.064752,11.2,1.3,ucles-butler2006,ucles,butler2006
2453571.06754,22.92,1.42,ucles-laliotis2023,ucles,laliotis2023
2453571.07004,21.99,1.32,ucles-laliotis2023,ucles,laliotis2023
2453571.07254,24.99,1.36,ucles-laliotis2023,ucles,laliotis2023
2453571.07503,22.55,1.55,ucles-laliotis2023,ucles,laliotis2023
2453572.08754,26.44,1.29,ucles-laliotis2023,ucles,laliotis2023
2453572.0906,17.43,1.36,ucles-laliotis2023,ucles,laliotis2023
2453572.09367,22.27,1.43,ucles-laliotis2023,ucles,laliotis2023
2453572.09674,24.51,1.28,ucles-laliotis2023,ucles,laliotis2023
2453573.01672,25.44,1.19,ucles-laliotis2023,ucles,laliotis2023
2453573.0198,21.9,1.26,ucles-laliotis2023,ucles,laliotis2023
2453573.02287,24.24,1.21,ucles-laliotis2023,ucles,laliotis2023
2453573.02594,25.35,1.32,ucles-laliotis2023,ucles,laliotis2023
2453573.6535,26.32,0.9,harps0-laliotis2023,harps0-sep,laliotis2023
2453573.65741,25.27,0.9,harps0-laliotis2023,harps0-sep,laliotis2023
2453573.66138,26.22,0.9,harps0-laliotis2023,harps0-sep,laliotis2023
2453574.056055,12.5,1.3,ucles-butler2006,ucles,butler2006
2453574.0569,26.95,1.27,ucles-laliotis2023,ucles,laliotis2023
2453574.05997,24.45,1.13,ucles-laliotis2023,ucles,laliotis2023
2453574.06305,24.85,1.12,ucles-laliotis2023,ucles,laliotis2023
2453574.06613,21.85,1.23,ucles-laliotis2023,ucles,laliotis2023
2453576.00119,23.46,1.15,ucles-laliotis2023,ucles,laliotis2023
2453576.00426,21.23,1.19,ucles-laliotis2023,ucles,laliotis2023
2453576.00734,22.53,1.17,ucles-laliotis2023,ucles,laliotis2023
2453576.01041,16.51,1.12,ucles-laliotis2023,ucles,laliotis2023
2453576.60931,23.92,0.84,harps0-laliotis2023,harps0-sep,laliotis2023
2453576.61317,24.58,0.86,harps0-laliotis2023,harps0-sep,laliotis2023
2453576.61707,23.35,0.86,harps0-laliotis2023,harps0-sep,laliotis2023
2453576.997088,5.5,1.2,ucles-butler2006,ucles,butler2006
2453576.99772,20.54,1.06,ucles-laliotis2023,ucles,laliotis2023
2453577.0008,19.68,1.06,ucles-laliotis2023,ucles,laliotis2023
2453577.00389,17.81,1.1,ucles-laliotis2023,ucles,laliotis2023
2453577.00697,19.96,1.03,ucles-laliotis2023,ucles,laliotis2023
2453578.973053,5.6,1.2,ucles-butler2006,ucles,butler2006
2453578.97421,17.0,1.08,ucles-laliotis2023,ucles,laliotis2023
2453578.97728,19.12,1.13,ucles-laliotis2023,ucles,laliotis2023
2453578.98035,20.19,1.12,ucles-laliotis2023,ucles,laliotis2023
2453578.98342,16.67,1.12,ucles-laliotis2023,ucles,laliotis2023
2453606.63528,18.37,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453606.63774,18.99,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453606.64027,18.76,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453606.64269,18.83,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453606.64516,18.71,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453608.5709,16.96,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453608.57286,14.22,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453608.57509,17.16,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453608.57721,16.96,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453608.5792,16.3,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453608.58139,17.43,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453625.99558,9.93,1.91,ucles-laliotis2023,ucles,laliotis2023
2453625.99902,8.3,1.31,ucles-laliotis2023,ucles,laliotis2023
2453626.0033,7.72,1.27,ucles-laliotis2023,ucles,laliotis2023
2453626.00756,11.01,1.29,ucles-laliotis2023,ucles,laliotis2023
2453626.022599,-3.6,1.1,ucles-butler2006,ucles,butler2006
2453626.04538,-1.04,1.45,ucles-laliotis2023,ucles,laliotis2023
2453626.04962,5.76,1.64,ucles-laliotis2023,ucles,laliotis2023
2453626.05388,7.11,1.49,ucles-laliotis2023,ucles,laliotis2023
2453626.05816,9.61,1.68,ucles-laliotis2023,ucles,laliotis2023
2453627.89151,4.24,1.7,ucles-laliotis2023,ucles,laliotis2023
2453627.893087,-3.2,1.7,ucles-butler2006,ucles,butler2006
2453627.89656,6.65,1.62,ucles-laliotis2023,ucles,laliotis2023
2453627.89909,10.52,1.57,ucles-laliotis2023,ucles,laliotis2023
2453628.92399,7.57,1.35,ucles-laliotis2023,ucles,laliotis2023
2453628.927493,0.3,1.2,ucles-butler2006,ucles,butler2006
2453628.92905,12.17,1.18,ucles-laliotis2023,ucles,laliotis2023
2453628.9316,13.36,1.26,ucles-laliotis2023,ucles,laliotis2023
2453628.93413,12.03,1.22,ucles-laliotis2023,ucles,laliotis2023
2453630.5261,-9362.7,3.2,coralie-benedict2022,coralie,benedict2022
2453631.85036,12.24,1.25,ucles-laliotis2023,ucles,laliotis2023
2453631.85462,13.49,1.36,ucles-laliotis2023,ucles,laliotis2023
2453631.85889,13.34,1.08,ucles-laliotis2023,ucles,laliotis2023
2453631.86124,1.1,1.0,ucles-butler2006,ucles,butler2006
2453631.86317,11.13,1.13,ucles-laliotis2023,ucles,laliotis2023
2453631.86746,13.03,1.07,ucles-laliotis2023,ucles,laliotis2023
2453631.87174,13.5,1.11,ucles-laliotis2023,ucles,laliotis2023
2453632.4922,-9377.0,3.3,coralie-benedict2022,coralie,benedict2022
2453633.4807,-9363.8,3.4,coralie-benedict2022,coralie,benedict2022
2453635.5091,-9372.5,4.6,coralie-benedict2022,coralie,benedict2022
2453638.6102,-9356.8,3.4,coralie-benedict2022,coralie,benedict2022
2453639.51,-9363.9,3.4,coralie-benedict2022,coralie,benedict2022
2453641.5126,-9355.2,3.6,coralie-benedict2022,coralie,benedict2022
2453643.5363,-9367.4,4.2,coralie-benedict2022,coralie,benedict2022
2453644.5154,-9367.0,3.3,coralie-benedict2022,coralie,benedict2022
2453664.8842,8.77,1.16,ucles-laliotis2023,ucles,laliotis2023
2453664.88845,10.18,1.08,ucles-laliotis2023,ucles,laliotis2023
2453664.89261,-5.0,1.2,ucles-butler2006,ucles,butler2006
2453664.89271,8.04,1.07,ucles-laliotis2023,ucles,laliotis2023
2453664.89698,9.31,1.06,ucles-laliotis2023,ucles,laliotis2023
2453665.89583,11.82,1.24,ucles-laliotis2023,ucles,laliotis2023
2453665.89893,8.78,1.25,ucles-laliotis2023,ucles,laliotis2023
2453665.90203,10.06,1.15,ucles-laliotis2023,ucles,laliotis2023
2453665.905844,-2.0,1.1,ucles-butler2006,ucles,butler2006
2453665.90826,14.51,1.18,ucles-laliotis2023,ucles,laliotis2023
2453665.91137,12.28,1.27,ucles-laliotis2023,ucles,laliotis2023
2453666.87509,13.64,1.12,ucles-laliotis2023,ucles,laliotis2023
2453666.87936,9.78,1.34,ucles-laliotis2023,ucles,laliotis2023
2453666.883464,-0.9,1.6,ucles-butler2006,ucles,butler2006
2453666.89645,11.96,2.69,ucles-laliotis2023,ucles,laliotis2023
2453666.90072,6.27,2.93,ucles-laliotis2023,ucles,laliotis2023
2453666.90499,10.17,6.23,ucles-laliotis2023,ucles,laliotis2023
2453667.90547,10.62,1.3,ucles-laliotis2023,ucles,laliotis2023
2453667.90974,13.06,1.28,ucles-laliotis2023,ucles,laliotis2023
2453667.91401,16.71,1.23,ucles-laliotis2023,ucles,laliotis2023
2453667.91828,15.66,1.1,ucles-laliotis2023,ucles,laliotis2023
2453668.48105,14.95,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453668.48294,15.36,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453668.48483,15.09,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453668.48673,15.5,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453668.48854,16.39,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453668.49038,15.13,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453668.87472,14.54,1.08,ucles-laliotis2023,ucles,laliotis2023
2453668.879,12.22,1.11,ucles-laliotis2023,ucles,laliotis2023
2453668.883145,-0.6,1.2,ucles-butler2006,ucles,butler2006
2453668.88327,11.98,1.12,ucles-laliotis2023,ucles,laliotis2023
2453668.88753,8.22,1.14,ucles-laliotis2023,ucles,laliotis2023
2453669.87197,18.22,1.65,ucles-laliotis2023,ucles,laliotis2023
2453669.87626,17.76,1.22,ucles-laliotis2023,ucles,laliotis2023
2453669.88057,10.11,1.22,ucles-laliotis2023,ucles,laliotis2023
2453669.88488,15.29,1.26,ucles-laliotis2023,ucles,laliotis2023
2453669.889308,1.47,0.98,ucles-butler2006,ucles,butler2006
2453669.89349,12.5,1.24,ucles-laliotis2023,ucles,laliotis2023
2453669.89776,9.92,1.35,ucles-laliotis2023,ucles,laliotis2023
2453669.90202,15.78,1.37,ucles-laliotis2023,ucles,laliotis2023
2453670.54084,16.43,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453670.54276,17.47,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453670.5446,17.39,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453670.54648,18.32,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453670.54827,18.3,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453670.55016,14.98,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453670.87818,12.28,1.16,ucles-laliotis2023,ucles,laliotis2023
2453670.88245,15.2,1.29,ucles-laliotis2023,ucles,laliotis2023
2453670.88672,11.83,1.27,ucles-laliotis2023,ucles,laliotis2023
2453670.891,6.13,1.3,ucles-laliotis2023,ucles,laliotis2023
2453671.52468,13.48,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453671.52657,12.87,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453671.52844,14.13,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453671.53025,13.14,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453671.53211,12.48,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453671.53403,15.07,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453672.52616,9.89,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453672.52803,11.04,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453672.52986,12.46,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453672.53175,9.46,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453672.53362,12.29,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453672.53546,12.91,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453673.54436,6.79,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453673.54618,9.25,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453673.5481,7.93,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453673.54983,7.23,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453673.55174,9.53,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453673.55359,8.19,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453693.48978,3.77,2.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453693.49123,0.82,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453693.49281,-2.53,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453693.49473,3.83,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453693.49648,4.61,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453693.49904,0.29,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453781.8896,-9382.300000000001,3.3,coralie-benedict2022,coralie,benedict2022
2453809.91122,-18.87,0.76,harps0-laliotis2023,harps0-sep,laliotis2023
2453809.91339,-19.5,0.76,harps0-laliotis2023,harps0-sep,laliotis2023
2453809.91554,-20.96,0.76,harps0-laliotis2023,harps0-sep,laliotis2023
2453809.91765,-20.97,0.76,harps0-laliotis2023,harps0-sep,laliotis2023
2453809.91981,-19.88,0.75,harps0-laliotis2023,harps0-sep,laliotis2023
2453813.91458,-19.78,0.9,harps0-laliotis2023,harps0-sep,laliotis2023
2453813.91807,-19.89,0.9,harps0-laliotis2023,harps0-sep,laliotis2023
2453813.9216,-19.47,0.9,harps0-laliotis2023,harps0-sep,laliotis2023
2453829.87625,-30.16,0.71,harps0-laliotis2023,harps0-sep,laliotis2023
2453829.87734,-34.09,0.71,harps0-laliotis2023,harps0-sep,laliotis2023
2453829.87845,-34.82,0.71,harps0-laliotis2023,harps0-sep,laliotis2023
2453829.87955,-31.93,0.71,harps0-laliotis2023,harps0-sep,laliotis2023
2453829.88063,-27.15,0.71,harps0-laliotis2023,harps0-sep,laliotis2023
2453829.88177,-25.87,0.72,harps0-laliotis2023,harps0-sep,laliotis2023
2453829.88285,-30.38,0.72,harps0-laliotis2023,harps0-sep,laliotis2023
2453829.88396,-34.58,0.71,harps0-laliotis2023,harps0-sep,laliotis2023
2453829.88504,-32.36,0.74,harps0-laliotis2023,harps0-sep,laliotis2023
2453829.88615,-30.27,0.75,harps0-laliotis2023,harps0-sep,laliotis2023
2453831.90648,-26.33,0.58,harps0-laliotis2023,harps0-sep,laliotis2023
2453831.90763,-27.43,0.59,harps0-laliotis2023,harps0-sep,laliotis2023
2453831.90872,-24.43,0.59,harps0-laliotis2023,harps0-sep,laliotis2023
2453831.90982,-24.87,0.59,harps0-laliotis2023,harps0-sep,laliotis2023
2453831.91091,-25.8,0.61,harps0-laliotis2023,harps0-sep,laliotis2023
2453831.91202,-27.02,0.63,harps0-laliotis2023,harps0-sep,laliotis2023
2453831.91314,-25.95,0.63,harps0-laliotis2023,harps0-sep,laliotis2023
2453831.9142,-25.19,0.65,harps0-laliotis2023,harps0-sep,laliotis2023
2453831.91532,-26.29,0.64,harps0-laliotis2023,harps0-sep,laliotis2023
2453831.91642,-27.7,0.66,harps0-laliotis2023,harps0-sep,laliotis2023
2453834.90365,-30.1,0.76,harps0-laliotis2023,harps0-sep,laliotis2023
2453834.90473,-26.77,0.76,harps0-laliotis2023,harps0-sep,laliotis2023
2453834.90589,-25.65,0.76,harps0-laliotis2023,harps0-sep,laliotis2023
2453834.90698,-27.56,0.76,harps0-laliotis2023,harps0-sep,laliotis2023
2453834.90807,-29.32,0.77,harps0-laliotis2023,harps0-sep,laliotis2023
2453834.90918,-29.07,0.79,harps0-laliotis2023,harps0-sep,laliotis2023
2453834.91024,-28.51,0.79,harps0-laliotis2023,harps0-sep,laliotis2023
2453834.91139,-26.95,0.79,harps0-laliotis2023,harps0-sep,laliotis2023
2453834.91248,-27.0,0.79,harps0-laliotis2023,harps0-sep,laliotis2023
2453834.91355,-27.89,0.79,harps0-laliotis2023,harps0-sep,laliotis2023
2453836.89746,-36.62,0.69,harps0-laliotis2023,harps0-sep,laliotis2023
2453836.89856,-38.57,0.69,harps0-laliotis2023,harps0-sep,laliotis2023
2453836.89969,-35.7,0.69,harps0-laliotis2023,harps0-sep,laliotis2023
2453836.90074,-33.7,0.7,harps0-laliotis2023,harps0-sep,laliotis2023
2453836.90187,-32.02,0.69,harps0-laliotis2023,harps0-sep,laliotis2023
2453836.90296,-34.84,0.68,harps0-laliotis2023,harps0-sep,laliotis2023
2453836.90406,-37.1,0.69,harps0-laliotis2023,harps0-sep,laliotis2023
2453836.90515,-35.47,0.7,harps0-laliotis2023,harps0-sep,laliotis2023
2453836.90624,-33.34,0.7,harps0-laliotis2023,harps0-sep,laliotis2023
2453836.90738,-34.32,0.68,harps0-laliotis2023,harps0-sep,laliotis2023
2453841.27926,-35.2,1.38,ucles-laliotis2023,ucles,laliotis2023
2453841.28699,-34.53,1.41,ucles-laliotis2023,ucles,laliotis2023
2453841.2906,-42.8,2.8,ucles-benedict2022,ucles,benedict2022
2453841.29473,-34.27,1.63,ucles-laliotis2023,ucles,laliotis2023
2453841.30246,-31.28,2.03,ucles-laliotis2023,ucles,laliotis2023
2453841.3126,-32.78,1.47,ucles-laliotis2023,ucles,laliotis2023
2453842.25288,-33.12,1.28,ucles-laliotis2023,ucles,laliotis2023
2453842.2539,-40.2,2.6,ucles-benedict2022,ucles,benedict2022
2453842.25597,-29.31,1.24,ucles-laliotis2023,ucles,laliotis2023
2453842.25908,-34.29,1.27,ucles-laliotis2023,ucles,laliotis2023
2453842.26219,-31.99,1.37,ucles-laliotis2023,ucles,laliotis2023
2453843.28264,-31.13,1.2,ucles-laliotis2023,ucles,laliotis2023
2453843.2869,-41.5,2.4,ucles-benedict2022,ucles,benedict2022
2453843.28806,-30.99,1.16,ucles-laliotis2023,ucles,laliotis2023
2453843.29348,-33.71,1.24,ucles-laliotis2023,ucles,laliotis2023
2453843.29889,-35.09,1.28,ucles-laliotis2023,ucles,laliotis2023
2453844.21189,-31.8,1.17,ucles-laliotis2023,ucles,laliotis2023
2453844.21498,-32.07,1.38,ucles-laliotis2023,ucles,laliotis2023
2453844.2192,-40.9,2.6,ucles-benedict2022,ucles,benedict2022
2453844.23097,-35.14,1.29,ucles-laliotis2023,ucles,laliotis2023
2453844.23406,-30.31,1.3,ucles-laliotis2023,ucles,laliotis2023
2453862.7962,-40.56,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453862.79805,-42.04,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453862.79998,-43.89,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453862.80188,-41.71,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453862.80377,-40.33,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453862.80565,-41.48,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453865.79355,-46.75,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453865.79549,-49.85,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453865.79738,-47.66,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453865.79934,-45.73,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453865.80127,-50.24,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453865.80316,-48.28,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453869.81247,-48.44,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453869.81439,-45.7,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453869.81633,-44.68,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453869.81833,-50.01,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453869.82019,-45.67,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453869.8221,-45.19,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453869.82406,-48.7,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453886.7594,-59.8,0.91,harps0-laliotis2023,harps0-sep,laliotis2023
2453886.76179,-59.15,0.91,harps0-laliotis2023,harps0-sep,laliotis2023
2453886.7643,-60.43,0.91,harps0-laliotis2023,harps0-sep,laliotis2023
2453886.76677,-60.28,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453886.76929,-61.94,0.91,harps0-laliotis2023,harps0-sep,laliotis2023
2453938.07076,-64.1,1.32,ucles-laliotis2023,ucles,laliotis2023
2453938.07429,-58.04,1.27,ucles-laliotis2023,ucles,laliotis2023
2453938.07783,-64.12,1.27,ucles-laliotis2023,ucles,laliotis2023
2453938.08137,-61.8,1.2,ucles-laliotis2023,ucles,laliotis2023
2453939.0215,-69.3,2.6,ucles-benedict2022,ucles,benedict2022
2453939.0228,-60.02,1.31,ucles-laliotis2023,ucles,laliotis2023
2453939.02529,-56.94,1.32,ucles-laliotis2023,ucles,laliotis2023
2453939.0278,-63.48,1.31,ucles-laliotis2023,ucles,laliotis2023
2453939.0303,-62.01,1.23,ucles-laliotis2023,ucles,laliotis2023
2453942.0223,-74.89999999999999,2.6,ucles-benedict2022,ucles,benedict2022
2453942.02339,-65.88,1.3,ucles-laliotis2023,ucles,laliotis2023
2453942.02589,-66.79,1.29,ucles-laliotis2023,ucles,laliotis2023
2453942.0284,-68.0,1.25,ucles-laliotis2023,ucles,laliotis2023
2453942.0309,-64.64,1.29,ucles-laliotis2023,ucles,laliotis2023
2453943.02765,-68.63,1.11,ucles-laliotis2023,ucles,laliotis2023
2453943.03026,-68.19,1.11,ucles-laliotis2023,ucles,laliotis2023
2453943.03288,-67.91,1.11,ucles-laliotis2023,ucles,laliotis2023
2453943.03549,-66.62,1.13,ucles-laliotis2023,ucles,laliotis2023
2453944.00756,-69.04,2.2,ucles-laliotis2023,ucles,laliotis2023
2453944.01064,-68.81,1.3,ucles-laliotis2023,ucles,laliotis2023
2453944.01372,-64.73,1.99,ucles-laliotis2023,ucles,laliotis2023
2453944.01796,-67.92,1.06,ucles-laliotis2023,ucles,laliotis2023
2453944.02368,-69.23,1.26,ucles-laliotis2023,ucles,laliotis2023
2453945.04997,-71.16,1.2,ucles-laliotis2023,ucles,laliotis2023
2453945.05246,-67.02,1.21,ucles-laliotis2023,ucles,laliotis2023
2453945.05496,-71.55,1.1,ucles-laliotis2023,ucles,laliotis2023
2453945.05746,-67.79,1.13,ucles-laliotis2023,ucles,laliotis2023
2453946.08297,-67.13,1.1,ucles-laliotis2023,ucles,laliotis2023
2453946.08584,-67.69,1.1,ucles-laliotis2023,ucles,laliotis2023
2453946.08869,-70.07,1.07,ucles-laliotis2023,ucles,laliotis2023
2453946.09154,-69.99,1.05,ucles-laliotis2023,ucles,laliotis2023
2453947.07073,-65.96,1.16,ucles-laliotis2023,ucles,laliotis2023
2453947.07358,-68.32,1.27,ucles-laliotis2023,ucles,laliotis2023
2453947.07642,-67.9,1.22,ucles-laliotis2023,ucles,laliotis2023
2453947.07927,-67.97,1.2,ucles-laliotis2023,ucles,laliotis2023
2454007.93352,-43.44,1.02,ucles-laliotis2023,ucles,laliotis2023
2454007.93694,-43.68,1.04,ucles-laliotis2023,ucles,laliotis2023
2454007.94001,-43.06,1.01,ucles-laliotis2023,ucles,laliotis2023
2454007.94309,-45.05,1.0,ucles-laliotis2023,ucles,laliotis2023
2454007.94617,-41.11,0.99,ucles-laliotis2023,ucles,laliotis2023
2454008.92912,-42.63,1.08,ucles-laliotis2023,ucles,laliotis2023
2454008.93162,-42.47,1.01,ucles-laliotis2023,ucles,laliotis2023
2454008.93412,-44.34,1.06,ucles-laliotis2023,ucles,laliotis2023
2454009.90514,-46.21,1.23,ucles-laliotis2023,ucles,laliotis2023
2454009.90765,-42.79,1.25,ucles-laliotis2023,ucles,laliotis2023
2454009.91017,-49.54,1.21,ucles-laliotis2023,ucles,laliotis2023
2454009.91268,-44.94,1.13,ucles-laliotis2023,ucles,laliotis2023
2454010.93752,-47.21,1.13,ucles-laliotis2023,ucles,laliotis2023
2454010.9406,-47.69,1.12,ucles-laliotis2023,ucles,laliotis2023
2454010.9425,-54.5,2.3,ucles-benedict2022,ucles,benedict2022
2454010.94368,-44.08,1.16,ucles-laliotis2023,ucles,laliotis2023
2454010.94676,-47.29,1.11,ucles-laliotis2023,ucles,laliotis2023
2454011.92349,-45.21,1.23,ucles-laliotis2023,ucles,laliotis2023
2454011.92773,-47.63,1.25,ucles-laliotis2023,ucles,laliotis2023
2454011.93197,-48.25,1.21,ucles-laliotis2023,ucles,laliotis2023
2454011.93621,-49.38,1.32,ucles-laliotis2023,ucles,laliotis2023
2454011.94043,-48.14,1.34,ucles-laliotis2023,ucles,laliotis2023
2454012.88479,-46.96,1.17,ucles-laliotis2023,ucles,laliotis2023
2454012.88729,-45.65,1.16,ucles-laliotis2023,ucles,laliotis2023
2454012.8898,-45.69,1.1,ucles-laliotis2023,ucles,laliotis2023
2454012.8923,-46.3,1.23,ucles-laliotis2023,ucles,laliotis2023
2454013.89138,-42.24,1.14,ucles-laliotis2023,ucles,laliotis2023
2454013.89446,-43.04,1.14,ucles-laliotis2023,ucles,laliotis2023
2454013.89755,-44.09,1.11,ucles-laliotis2023,ucles,laliotis2023
2454014.94274,-37.82,1.57,ucles-laliotis2023,ucles,laliotis2023
2454014.94814,-40.34,1.11,ucles-laliotis2023,ucles,laliotis2023
2454014.9504,-49.0,2.8,ucles-benedict2022,ucles,benedict2022
2454014.95469,-40.91,1.09,ucles-laliotis2023,ucles,laliotis2023
2454015.95874,-41.37,1.07,ucles-laliotis2023,ucles,laliotis2023
2454015.96184,-40.57,1.07,ucles-laliotis2023,ucles,laliotis2023
2454015.96492,-38.77,1.18,ucles-laliotis2023,ucles,laliotis2023
2454016.89748,-40.35,1.17,ucles-laliotis2023,ucles,laliotis2023
2454016.90115,-38.33,1.14,ucles-laliotis2023,ucles,laliotis2023
2454016.9025,-50.3,2.6,ucles-benedict2022,ucles,benedict2022
2454016.90539,-44.39,1.04,ucles-laliotis2023,ucles,laliotis2023
2454017.90703,-41.13,1.33,ucles-laliotis2023,ucles,laliotis2023
2454017.91011,-40.92,1.27,ucles-laliotis2023,ucles,laliotis2023
2454017.91319,-38.44,1.28,ucles-laliotis2023,ucles,laliotis2023
2454194.83098,-2.08,0.91,harps0-laliotis2023,harps0-sep,laliotis2023
2454194.8337,-4.1000000000000005,2.0,harps1-benedict2022,harps1,benedict2022
2454194.83437,-2.91,0.91,harps0-laliotis2023,harps0-sep,laliotis2023
2454194.83782,-2.96,0.91,harps0-laliotis2023,harps0-sep,laliotis2023
2454197.80537,4.53,0.8,harps0-laliotis2023,harps0-sep,laliotis2023
2454197.8082,1.7,1.5,harps1-benedict2022,harps1,benedict2022
2454197.80889,4.38,0.8,harps0-laliotis2023,harps0-sep,laliotis2023
2454197.81235,4.69,0.8,harps0-laliotis2023,harps0-sep,laliotis2023
2454199.8341,6.3,0.2,harps1-benedict2022,harps1,benedict2022
2454199.83478,8.07,0.66,harps0-laliotis2023,harps0-sep,laliotis2023
2454202.81115,2.72,0.9,harps0-laliotis2023,harps0-sep,laliotis2023
2454202.814,0.6,1.2,harps1-benedict2022,harps1,benedict2022
2454202.81463,2.28,0.9,harps0-laliotis2023,harps0-sep,laliotis2023
2454202.81809,1.89,0.9,harps0-laliotis2023,harps0-sep,laliotis2023
2454223.30153,-0.58,1.23,ucles-laliotis2023,ucles,laliotis2023
2454223.3047,2.01,1.09,ucles-laliotis2023,ucles,laliotis2023
2454223.30823,2.2,1.15,ucles-laliotis2023,ucles,laliotis2023
2454224.2751,-7.0,5.8999999999999995,ucles-benedict2022,ucles,benedict2022
2454224.27947,2.23,1.47,ucles-laliotis2023,ucles,laliotis2023
2454225.2429,-6.2,2.8,ucles-benedict2022,ucles,benedict2022
2454225.24417,2.0,1.38,ucles-laliotis2023,ucles,laliotis2023
2454225.24665,2.85,1.31,ucles-laliotis2023,ucles,laliotis2023
2454225.24913,5.87,1.31,ucles-laliotis2023,ucles,laliotis2023
2454225.25162,-0.89,1.63,ucles-laliotis2023,ucles,laliotis2023
2454225.79382,5.31,1.6,harps0-laliotis2023,harps0-sep,laliotis2023
2454225.79564,6.77,1.74,harps0-laliotis2023,harps0-sep,laliotis2023
2454225.7968,3.5,0.9,harps1-benedict2022,harps1,benedict2022
2454225.79725,2.31,2.88,harps0-laliotis2023,harps0-sep,laliotis2023
2454225.79919,3.83,3.76,harps0-laliotis2023,harps0-sep,laliotis2023
