time,mnvel,errvel,inst,tel,source
2456597.602276,2.3,2.010641,apf-callegacy,apf,callegacy
2456597.603838,2.89,2.017699,apf-callegacy,apf,callegacy
2456597.605297,6.6,1.918539,apf-callegacy,apf,callegacy
2456597.882566,3.51,0.82,apf-hirsch2021,apf,hirsch2021
2456597.950465,1.34,2.058971,apf-callegacy,apf,callegacy
2456597.95212,4.61,1.962828,apf-callegacy,apf,callegacy
2456597.95359,2.8,2.10863,apf-callegacy,apf,callegacy
2456604.304312,-18419.46,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456604.306916,-18419.12,0.55,harpsn-bonfanti2020,harpsn,bonfanti2020
2456604.309474,-18418.79,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456604.312182,-18419.63,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456604.314728,-18419.89,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456604.363127,-18419.51,0.4,harpsn-motalebi2015,harpsn,motalebi2015
2456604.402111,-18419.14,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456604.404657,-18420.0,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456604.407319,-18419.489999999998,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456604.409877,-18419.73,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456604.412469,-18419.73,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456606.306384,-18414.760000000002,0.75,harpsn-bonfanti2020,harpsn,bonfanti2020
2456606.310122,-18416.09,0.7200000000000001,harpsn-bonfanti2020,harpsn,bonfanti2020
2456606.313733,-18416.260000000002,0.69,harpsn-bonfanti2020,harpsn,bonfanti2020
2456606.3342,-18415.82,0.48000000000000004,harpsn-motalebi2015,harpsn,motalebi2015
2456606.383812,-18414.5,0.99,harpsn-bonfanti2020,harpsn,bonfanti2020
2456606.387516,-18416.46,1.01,harpsn-bonfanti2020,harpsn,bonfanti2020
2456606.390652,-18416.84,0.95,harpsn-bonfanti2020,harpsn,bonfanti2020
2456606.595382,5.52,2.023471,apf-callegacy,apf,callegacy
2456606.596563,2.77,1.994809,apf-callegacy,apf,callegacy
2456606.597766,1.58,2.040602,apf-callegacy,apf,callegacy
2456606.70266,3.08,0.82,apf-hirsch2021,apf,hirsch2021
2456606.876787,1.02,1.911658,apf-callegacy,apf,callegacy
2456606.87901,5.19,2.011689,apf-callegacy,apf,callegacy
2456606.880838,2.57,2.076831,apf-callegacy,apf,callegacy
2456607.602198,0.13,2.07125,apf-callegacy,apf,callegacy
2456607.603401,-2.67,1.945374,apf-callegacy,apf,callegacy
2456607.604535,-4.73,1.958566,apf-callegacy,apf,callegacy
2456607.756631,-3.0,0.83,apf-hirsch2021,apf,hirsch2021
2456607.918845,-3.86,1.989493,apf-callegacy,apf,callegacy
2456607.920199,0.31,2.118882,apf-callegacy,apf,callegacy
2456607.921553,-6.77,2.063782,apf-callegacy,apf,callegacy
2456608.304482,-18422.1,0.55,harpsn-bonfanti2020,harpsn,bonfanti2020
2456608.308,-18422.12,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456608.312271,-18422.3,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456608.372566,-18419.77,0.4,harpsn-motalebi2015,harpsn,motalebi2015
2456608.399989,-18418.43,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456608.403739,-18417.329999999998,0.54,harpsn-bonfanti2020,harpsn,bonfanti2020
2456608.4075,-18419.05,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456610.599606,-3.43,1.950154,apf-callegacy,apf,callegacy
2456610.601215,-7.67,1.99472,apf-callegacy,apf,callegacy
2456610.602743,1.64,1.959566,apf-callegacy,apf,callegacy
2456610.793904,-3.77,0.89,apf-hirsch2021,apf,hirsch2021
2456610.997477,-3.92,2.05545,apf-callegacy,apf,callegacy
2456611.0011,-5.61,1.950357,apf-callegacy,apf,callegacy
2456611.382569,-18421.79,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456611.386389,-18422.38,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456611.390057,-18422.12,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456611.421013,-18422.07,0.4,harpsn-motalebi2015,harpsn,motalebi2015
2456611.496999,-18422.47,0.53,harpsn-bonfanti2020,harpsn,bonfanti2020
2456611.500575,-18422.09,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456611.504267,-18421.9,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456611.634206,-2.63,1.951398,apf-callegacy,apf,callegacy
2456611.636382,-1.17,1.990615,apf-callegacy,apf,callegacy
2456611.638547,-0.44,2.013346,apf-callegacy,apf,callegacy
2456611.709546,-1.44,1.15,apf-hirsch2021,apf,hirsch2021
2456613.66009,-8.4,4.3,hjst3-johnson2016hj,hjst3,johnson2016hj
2456613.79853,-4.83,1.19,hiresj-butler2017,hiresj,butler2017
2456613.801364,-7.04,1.07,hiresj-hirsch2021,hiresj,hirsch2021
2456614.511719,0.55,1.14,apf-hirsch2021,apf,hirsch2021
2456614.583087,0.12,1.946043,apf-callegacy,apf,callegacy
2456614.584928,1.66,2.078536,apf-callegacy,apf,callegacy
2456614.586698,0.03,1.903121,apf-callegacy,apf,callegacy
2456614.6125,-5.4,4.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2456614.62219,-0.7,4.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2456619.590176,2.58,1.968759,apf-callegacy,apf,callegacy
2456619.592341,3.72,1.896984,apf-callegacy,apf,callegacy
2456619.594598,5.55,2.0669,apf-callegacy,apf,callegacy
2456619.774718,3.1,0.98,apf-hirsch2021,apf,hirsch2021
2456619.870722,0.85,1.918909,apf-callegacy,apf,callegacy
2456622.8834,-2.04,2.014906,apf-callegacy,apf,callegacy
2456622.885784,-2.67,2.071049,apf-callegacy,apf,callegacy
2456622.888353,2.23,2.078062,apf-callegacy,apf,callegacy
2456622.959008,-0.86,1.19,apf-hirsch2021,apf,hirsch2021
2456623.62152,-1.5,4.5,hjst3-johnson2016hj,hjst3,johnson2016hj
2456624.782287,1.07,1.39,apf-hirsch2021,apf,hirsch2021
2456624.924176,-0.22,2.397186,apf-callegacy,apf,callegacy
2456624.92876,4.4,2.701658,apf-callegacy,apf,callegacy
2456624.932475,-0.04,2.191526,apf-callegacy,apf,callegacy
2456626.568508,-0.72,0.87,apf-hirsch2021,apf,hirsch2021
2456626.593333,1.78,2.055602,apf-callegacy,apf,callegacy
2456626.594537,-1.87,2.133712,apf-callegacy,apf,callegacy
2456626.595775,-2.56,2.210371,apf-callegacy,apf,callegacy
2456626.83587,-3.34,2.089462,apf-callegacy,apf,callegacy
2456626.837097,4.38,2.12516,apf-callegacy,apf,callegacy
2456626.838323,-3.18,2.227718,apf-callegacy,apf,callegacy
2456628.70306,-1.87,1.993306,apf-callegacy,apf,callegacy
2456628.704784,0.25,2.007723,apf-callegacy,apf,callegacy
2456628.706416,-3.97,1.830567,apf-callegacy,apf,callegacy
2456628.813094,-3.43,0.8,apf-hirsch2021,apf,hirsch2021
2456628.850889,-6.67,1.952849,apf-callegacy,apf,callegacy
2456628.853135,-5.28,2.099016,apf-callegacy,apf,callegacy
2456628.855461,-2.95,1.973718,apf-callegacy,apf,callegacy
2456629.601135,-3.66,1.6,apf-hirsch2021,apf,hirsch2021
2456631.799291,-4.96,2.818193,apf-callegacy,apf,callegacy
2456632.807509,3.0,1.6,apf-hirsch2021,apf,hirsch2021
2456637.71608,5.34,1.13,hiresj-butler2017,hiresj,butler2017
2456637.71795,0.749698492622,1.072947,hiresj-howard2016,hiresj,howard2016
2456637.71795,2.32,1.1,hiresj-hirsch2021,hiresj,hirsch2021
2456640.53121,10.7,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2456643.55984,9.6,4.5,hjst3-johnson2016hj,hjst3,johnson2016hj
2456644.788729,21.36,3.208182,apf-callegacy,apf,callegacy
2456647.628567,9.65,1.590081,apf-callegacy,apf,callegacy
2456647.630785,8.57,1.18,apf-hirsch2021,apf,hirsch2021
2456647.797285,7.23,1.768288,apf-callegacy,apf,callegacy
2456648.625593,6.7,1.12,apf-hirsch2021,apf,hirsch2021
2456648.769536,5.66,1.873931,apf-callegacy,apf,callegacy
2456648.772082,6.06,2.001343,apf-callegacy,apf,callegacy
2456648.774663,8.43,1.954205,apf-callegacy,apf,callegacy
2456662.638237,3.71,1.519294,apf-callegacy,apf,callegacy
2456662.74845,3.34,1.519666,apf-callegacy,apf,callegacy
2456662.766544,3.53,1.07,apf-hirsch2021,apf,hirsch2021
2456663.580518,1.35,1.2,apf-hirsch2021,apf,hirsch2021
2456663.652634,2.51,2.047244,apf-callegacy,apf,callegacy
2456663.653745,-1.97,2.122145,apf-callegacy,apf,callegacy
2456663.654845,3.32,2.072242,apf-callegacy,apf,callegacy
2456667.754085,4.61,2.282942,apf-callegacy,apf,callegacy
2456667.755833,3.28,2.357879,apf-callegacy,apf,callegacy
2456667.757603,4.52,1.996228,apf-callegacy,apf,callegacy
2456667.829222,4.19,1.27,apf-hirsch2021,apf,hirsch2021
2456670.315244,-18424.710000000003,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456670.318844,-18424.02,0.41,harpsn-motalebi2015,harpsn,motalebi2015
2456670.322847,-18423.43,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456671.305463,-18421.03,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456671.309079,-18420.7,0.4,harpsn-motalebi2015,harpsn,motalebi2015
2456671.312928,-18420.75,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456672.307754,-18423.36,0.51,harpsn-bonfanti2020,harpsn,bonfanti2020
2456672.311374,-18422.96,0.43,harpsn-motalebi2015,harpsn,motalebi2015
2456672.315346,-18422.53,0.54,harpsn-bonfanti2020,harpsn,bonfanti2020
2456672.57386,-1.2,4.3,hjst3-johnson2016hj,hjst3,johnson2016hj
2456672.57924,-1.1,4.5,hjst3-johnson2016hj,hjst3,johnson2016hj
2456673.317915,-18421.75,0.53,harpsn-bonfanti2020,harpsn,bonfanti2020
2456673.31988,-18421.79,0.45,harpsn-motalebi2015,harpsn,motalebi2015
2456673.321456,-18421.82,0.5,harpsn-bonfanti2020,harpsn,bonfanti2020
2456674.675461,1.96,1.0,apf-hirsch2021,apf,hirsch2021
2456674.692579,-0.95,1.12,hiresj-hirsch2021,hiresj,hirsch2021
2456674.746072,1.01,1.774507,apf-callegacy,apf,callegacy
2456674.748606,1.64,1.684276,apf-callegacy,apf,callegacy
2456674.75121,3.19,1.725562,apf-callegacy,apf,callegacy
2456675.570321,-1.24,0.75,apf-hirsch2021,apf,hirsch2021
2456675.57078,-0.4,6.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2456675.57624,1.4,5.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2456675.590837,-3.29,1.861808,apf-callegacy,apf,callegacy
2456675.592399,-3.11,1.717638,apf-callegacy,apf,callegacy
2456675.593962,2.32,1.85813,apf-callegacy,apf,callegacy
2456675.696965,-0.76,1.847964,apf-callegacy,apf,callegacy
2456675.698609,1.45,1.791356,apf-callegacy,apf,callegacy
2456675.70031,-4.4,2.007629,apf-callegacy,apf,callegacy
2456676.75273,-4.34,1.05,hiresj-butler2017,hiresj,butler2017
2456676.75347,-4.7,1.1,hiresj-butler2017,hiresj,butler2017
2456676.7542,-5.37,1.27,hiresj-butler2017,hiresj,butler2017
2456676.75495,-4.87,1.18,hiresj-butler2017,hiresj,butler2017
2456676.75569,-4.98,1.18,hiresj-butler2017,hiresj,butler2017
2456676.827053,-5.27,0.45,hiresj-hirsch2021,hiresj,hirsch2021
2456678.648111,-1.14,1.08,apf-hirsch2021,apf,hirsch2021
2456678.719266,-2.17,1.913339,apf-callegacy,apf,callegacy
2456678.721303,-1.68,1.791652,apf-callegacy,apf,callegacy
2456678.723363,0.47,1.89082,apf-callegacy,apf,callegacy
2456679.700019,2.18,2.127846,apf-callegacy,apf,callegacy
2456679.701494,3.3,1.19,apf-hirsch2021,apf,hirsch2021
2456679.702901,4.57,2.048861,apf-callegacy,apf,callegacy
2456682.691478,6.05,2.8283,apf-callegacy,apf,callegacy
2456682.692913,5.65,2.693713,apf-callegacy,apf,callegacy
2456682.694487,7.01,2.913986,apf-callegacy,apf,callegacy
2456682.766144,6.2,1.62,apf-hirsch2021,apf,hirsch2021
2456683.479769,6.99,0.83,apf-hirsch2021,apf,hirsch2021
2456683.626251,5.64,1.96989,apf-callegacy,apf,callegacy
2456683.627813,6.54,2.10745,apf-callegacy,apf,callegacy
2456683.629306,8.77,2.063854,apf-callegacy,apf,callegacy
2456683.695425,5.36,2.090231,apf-callegacy,apf,callegacy
2456683.697416,7.53,2.077493,apf-callegacy,apf,callegacy
2456683.699279,8.04,1.941213,apf-callegacy,apf,callegacy
2456689.607452,9.99,1.45,apf-hirsch2021,apf,hirsch2021
2456697.56864,5.1,4.8,hjst3-johnson2016hj,hjst3,johnson2016hj
2456705.646576,3.31,2.147204,apf-callegacy,apf,callegacy
2456705.650454,4.98,2.210258,apf-callegacy,apf,callegacy
2456705.6544,3.46,2.271396,apf-callegacy,apf,callegacy
2456705.723546,3.91,1.27,apf-hirsch2021,apf,hirsch2021
2456788.935068,3.81,1.925564,apf-callegacy,apf,callegacy
2456792.675492,-1.06,1.01,apf-hirsch2021,apf,hirsch2021
2456792.911089,-4.5,2.608408,apf-callegacy,apf,callegacy
2456792.912744,-4.4,2.587248,apf-callegacy,apf,callegacy
2456792.914434,-3.4,2.625333,apf-callegacy,apf,callegacy
2456792.945442,2.46,2.541645,apf-callegacy,apf,callegacy
2456792.947502,0.43,2.20728,apf-callegacy,apf,callegacy
2456792.949365,1.79,2.406626,apf-callegacy,apf,callegacy
2456793.950517,3.45,2.516684,apf-callegacy,apf,callegacy
2456793.951998,1.2,2.272513,apf-callegacy,apf,callegacy
2456793.953549,-1.4,2.405863,apf-callegacy,apf,callegacy
2456793.969852,0.89,0.99,apf-hirsch2021,apf,hirsch2021
2456793.986814,0.54,2.422508,apf-callegacy,apf,callegacy
2456793.988504,1.81,2.384394,apf-callegacy,apf,callegacy
2456793.990101,-0.23,2.533348,apf-callegacy,apf,callegacy
2456796.895271,-1.98,2.257766,apf-callegacy,apf,callegacy
2456800.91361,1.33,2.44,apf-hirsch2021,apf,hirsch2021
2456801.927245,1.33,2.435726,apf-callegacy,apf,callegacy
2456804.895586,-2.24,1.32,apf-hirsch2021,apf,hirsch2021
2456804.967426,-3.28,2.272885,apf-callegacy,apf,callegacy
2456804.968711,0.24,2.306633,apf-callegacy,apf,callegacy
2456804.970262,-3.59,2.263735,apf-callegacy,apf,callegacy
2456805.938493,-3.56,3.06,apf-hirsch2021,apf,hirsch2021
2456808.983336,-7.01,2.194891,apf-callegacy,apf,callegacy
2456808.984679,-4.45,2.335196,apf-callegacy,apf,callegacy
2456808.98601,-4.69,2.224235,apf-callegacy,apf,callegacy
2456809.1311,-5.43,1.3,apf-hirsch2021,apf,hirsch2021
2456816.718011,-18419.91,0.4,harpsn-bonfanti2020,harpsn,bonfanti2020
2456816.721527,-18420.089999999997,0.37,harpsn-motalebi2015,harpsn,motalebi2015
2456816.725523,-18420.41,0.41,harpsn-bonfanti2020,harpsn,bonfanti2020
2456816.83519,-3.36,1.44,apf-hirsch2021,apf,hirsch2021
2456817.816451,-4.18,1.2,apf-hirsch2021,apf,hirsch2021
2456817.887252,-5.35,2.091164,apf-callegacy,apf,callegacy
2456817.88974,-3.67,2.03609,apf-callegacy,apf,callegacy
2456817.891998,-3.57,2.084559,apf-callegacy,apf,callegacy
2456817.95533,-3.2,4.8,hjst3-johnson2016hj,hjst3,johnson2016hj
2456817.96009,-7.8,4.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2456821.884269,-1.78,1.439017,apf-callegacy,apf,callegacy
2456822.847209,5.11,1.557565,apf-callegacy,apf,callegacy
2456825.838815,0.65,2.159309,apf-callegacy,apf,callegacy
2456825.84074,0.21,1.25,apf-hirsch2021,apf,hirsch2021
2456825.842704,0.25,2.22158,apf-callegacy,apf,callegacy
2456826.725024,0.41,0.94,apf-hirsch2021,apf,hirsch2021
2456826.810426,2.93,1.992941,apf-callegacy,apf,callegacy
2456826.813215,1.44,2.02474,apf-callegacy,apf,callegacy
2456826.815507,3.35,2.092738,apf-callegacy,apf,callegacy
2456826.972992,-3.32,1.54832,apf-callegacy,apf,callegacy
2456829.701733,-18414.48,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456829.704106,-18414.41,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456829.706432,-18414.4,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456829.708794,-18414.71,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456830.714598,-18420.75,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456830.717537,-18420.95,0.39,harpsn-motalebi2015,harpsn,motalebi2015
2456830.718603,-18420.850000000002,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456830.720652,-18421.43,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456831.755305,3.25,1.18,apf-hirsch2021,apf,hirsch2021
2456831.826135,0.99,2.056324,apf-callegacy,apf,callegacy
2456831.828531,6.0,2.000723,apf-callegacy,apf,callegacy
2456831.830962,2.59,2.079939,apf-callegacy,apf,callegacy
2456832.712897,-18419.06,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456832.715281,-18419.23,0.39,harpsn-motalebi2015,harpsn,motalebi2015
2456832.717654,-18419.16,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456833.714304,-18422.53,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456833.716725,-18422.809999999998,0.39,harpsn-motalebi2015,harpsn,motalebi2015
2456833.719027,-18422.98,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456834.718189,-18418.8,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456834.720635,-18418.579999999998,0.41,harpsn-motalebi2015,harpsn,motalebi2015
2456834.722888,-18418.66,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456835.721402,-18418.35,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456835.722596,-18418.22,0.42000000000000004,harpsn-motalebi2015,harpsn,motalebi2015
2456835.723868,-18418.09,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456835.871165,-0.8,1.588995,apf-callegacy,apf,callegacy
2456836.707625,-18421.61,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456836.711881,-18421.71,0.4,harpsn-motalebi2015,harpsn,motalebi2015
2456836.716537,-18421.9,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456839.94809,-2.6,3.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2456839.95225,1.2,3.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2456841.680338,4.35,1.29,apf-hirsch2021,apf,hirsch2021
2456841.824731,4.18,2.169736,apf-callegacy,apf,callegacy
2456841.826838,2.28,2.35613,apf-callegacy,apf,callegacy
2456841.828852,6.36,2.213602,apf-callegacy,apf,callegacy
2456842.051572,-6.16,0.55,hiresj-hirsch2021,hiresj,hirsch2021
2456842.12382,-8.45460685092,0.5447977,hiresj-howard2016,hiresj,howard2016
2456842.124794,-1.7,1.175043,hiresj-callegacy,hiresj,callegacy
2456843.763395,1.24,1.2,apf-hirsch2021,apf,hirsch2021
2456843.83453,-0.44,2.005217,apf-callegacy,apf,callegacy
2456843.836648,0.57,2.179612,apf-callegacy,apf,callegacy
2456843.838813,3.63,2.073314,apf-callegacy,apf,callegacy
2456846.714925,-18421.739999999998,0.41,harpsn-bonfanti2020,harpsn,bonfanti2020
2456847.708071,-18419.73,0.41,harpsn-bonfanti2020,harpsn,bonfanti2020
2456847.711926,-18419.56,0.37,harpsn-motalebi2015,harpsn,motalebi2015
2456847.715583,-18419.23,0.41,harpsn-bonfanti2020,harpsn,bonfanti2020
2456848.703891,-18422.96,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456848.707435,-18423.07,0.37,harpsn-motalebi2015,harpsn,motalebi2015
2456848.71145,-18423.23,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456850.721401,-18420.46,0.41,harpsn-bonfanti2020,harpsn,bonfanti2020
2456850.723373,-18420.48,0.39,harpsn-motalebi2015,harpsn,motalebi2015
2456850.725174,-18420.49,0.41,harpsn-bonfanti2020,harpsn,bonfanti2020
2456851.719582,-18425.7,0.4,harpsn-bonfanti2020,harpsn,bonfanti2020
2456851.723132,-18426.030000000002,0.38,harpsn-motalebi2015,harpsn,motalebi2015
2456851.727164,-18426.14,0.41,harpsn-bonfanti2020,harpsn,bonfanti2020
2456852.722162,-18425.89,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456852.723861,-18425.69,0.4,harpsn-motalebi2015,harpsn,motalebi2015
2456852.725855,-18425.47,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456853.712577,-18424.93,0.41,harpsn-bonfanti2020,harpsn,bonfanti2020
2456853.714373,-18425.100000000002,0.38,harpsn-motalebi2015,harpsn,motalebi2015
2456853.716327,-18425.280000000002,0.41,harpsn-bonfanti2020,harpsn,bonfanti2020
2456854.135504,-13.53,0.9,hiresj-hirsch2021,hiresj,hirsch2021
2456857.001569,-2.18,2.168733,apf-callegacy,apf,callegacy
2456857.003305,-2.66,2.271874,apf-callegacy,apf,callegacy
2456857.005088,-1.92,2.180757,apf-callegacy,apf,callegacy
2456857.076534,-2.24,1.27,apf-hirsch2021,apf,hirsch2021
2456859.92103,-0.3,3.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2456860.966801,-15.61,0.62,hiresj-hirsch2021,hiresj,hirsch2021
2456861.039205,-6.77,1.322673,hiresj-callegacy,hiresj,callegacy
2456861.04049,-17.6770054981,0.610593,hiresj-howard2016,hiresj,howard2016
2456861.88421,-0.3,4.0,hjst3-johnson2016hj,hjst3,johnson2016hj
2456861.89192,1.1,4.0,hjst3-johnson2016hj,hjst3,johnson2016hj
2456862.584468,-18423.100000000002,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456862.588369,-18422.79,0.41,harpsn-bonfanti2020,harpsn,bonfanti2020
2456862.592073,-18422.58,0.41,harpsn-bonfanti2020,harpsn,bonfanti2020
2456862.664765,-18421.99,0.37,harpsn-motalebi2015,harpsn,motalebi2015
2456862.711235,-18421.57,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456862.713237,-18421.99,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456862.715286,-18421.48,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456862.7173,-18420.8,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456862.719314,-18421.34,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456862.721362,-18421.420000000002,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456863.569084,-18420.92,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456863.571156,-18420.68,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456863.573204,-18420.82,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456863.575253,-18420.010000000002,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456863.577255,-18420.78,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456863.579258,-18420.6,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456863.672579,-18421.39,0.37,harpsn-motalebi2015,harpsn,motalebi2015
2456863.732831,-18421.379999999997,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456863.734868,-18421.84,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456863.736871,-18422.31,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456863.738908,-18421.9,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456863.740922,-18421.88,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456863.742936,-18422.14,0.44,harpsn-bonfanti2020,harpsn,bonfanti2020
2456864.575078,-18425.730000000003,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456864.577161,-18426.28,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456864.579083,-18425.65,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456864.581166,-18425.989999999998,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456864.583145,-18425.460000000003,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456864.585136,-18425.7,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456864.679379,-18424.969999999998,0.37,harpsn-motalebi2015,harpsn,motalebi2015
2456864.725433,-18424.87,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456864.727459,-18424.67,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456864.729496,-18424.7,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456864.731487,-18424.440000000002,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456864.733536,-18424.56,0.43,harpsn-bonfanti2020,harpsn,bonfanti2020
2456864.735526,-18424.0,0.42000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456865.568154,-18419.29,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456865.570214,-18419.77,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456865.572205,-18419.989999999998,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456865.574208,-18419.77,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456865.576233,-18420.21,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456865.578282,-18420.4,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456865.660528,-18420.010000000002,0.37,harpsn-motalebi2015,harpsn,motalebi2015
2456865.729737,-18420.62,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456865.731786,-18420.11,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456865.733823,-18419.969999999998,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456865.73586,-18420.05,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456865.737851,-18419.5,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456865.739877,-18420.42,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456866.51617,-18421.47,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456866.518022,-18421.600000000002,0.5,harpsn-bonfanti2020,harpsn,bonfanti2020
2456866.520071,-18420.26,0.48000000000000004,harpsn-bonfanti2020,harpsn,bonfanti2020
2456866.522223,-18420.940000000002,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456866.524087,-18420.95,0.5,harpsn-bonfanti2020,harpsn,bonfanti2020
2456866.526194,-18421.07,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456866.633443,-18421.489999999998,0.36000000000000004,harpsn-motalebi2015,harpsn,motalebi2015
2456866.728115,-18421.24,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456866.730082,-18422.7,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
2456866.7322,-18421.8,0.45,harpsn-bonfanti2020,harpsn,bonfanti2020
2456866.734145,-18422.350000000002,0.46,harpsn-bonfanti2020,harpsn,bonfanti2020
2456866.736066,-18422.260000000002,0.47,harpsn-bonfanti2020,harpsn,bonfanti2020
2456866.738254,-18420.989999999998,0.49,harpsn-bonfanti2020,harpsn,bonfanti2020
