# target ra dec BJD RV_mlc_nzp e_RV_mlc_nzp RV_drs_nzp e_RV_drs_nzp RV_mlc e_RV_mlc RV_drs e_RV_drs RV_mlc_j e_RV_mlc_j CRX e_CRX dLW e_dLW Halpha e_Halpha NaD1 e_NaD1 NaD2 e_NaD2 f_RV FWHM_DRS CONTRAST_DRS BIS RVGUESS SNR_DRS BJD_DRS BERV BERV_DRS DRIFT e_DRIFT SA NZP_mlc dNZP_mlc NZP_drs dNZP_drs TMMEAN EXPTIME MLCRX E_MLCRX TIMEID DRIFT_LAMP MASK PROGID PROGPI AIRMASS OBHAB THAR_FP DPR_TYPE RHKp dRHKp sourceflag vsinflag metflag
# From HARPS RV bank
HD134987 228.3691115 -25.310035 2456895.5235916 -73.876499 0.731166 5095.535261 0.708091 -31.577327 0.475148 5097.223724 0.394157 -31.571303 0.475106 -6.488017 4.972977 10.026692 1.570719 0.427283 0.000452 0.284565 0.000555 0.391254 0.000724 0 7.444497 51.14584 -0.022442 5.0 174.1 2456895.52359 -29.029076 -29.029126 0.254 -9999999 1.049905 0.740732 0.555732 0.638558 0.588246 0.5 300.0016 -6.48432 4.868475 2014-08-26T00:32:53.325 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 5.97067729379881e-06 5.23232012204219e-07 0 0 0
HD134987 228.3691115 -25.310035 2456895.5274216 -74.269756 0.750709 5094.93069 0.721116 -31.971787 0.504707 5096.611955 0.417108 -32.081441 0.504782 -3.147703 5.014994 11.840576 1.684285 0.426513 0.000462 0.285414 0.000577 0.391562 0.000752 0 7.445736 51.138083 -0.023447 5.0 167.7 2456895.52742 -29.035078 -29.035131 0.436 -9999999 1.049906 0.739529 0.555729 0.631359 0.588243 0.49 300.0011 -3.14429 4.923111 2014-08-26T00:38:27.266 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.41361523660678e-06 5.45410006696664e-07 0 0 0
HD134987 228.3691115 -25.310035 2456898.537732 -72.9435 0.973719 5095.061834 0.805369 -32.180462 0.464078 5095.505961 0.377213 -32.283066 0.464016 -11.311057 5.039653 13.621963 1.566676 0.427822 0.000425 0.287409 0.000535 0.384455 0.000687 0 7.442824 51.122482 -0.022766 5.0 181.8 2456898.53772 -28.767817 -28.767856 0.231 -9999999 1.050728 -0.795402 0.856014 -0.606601 0.711569 0.47 900.0012 -11.310274 4.939338 2014-08-29T00:49:06.933 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.93045457481918e-06 4.72640880406688e-07 0 0 0
HD134987 228.3691115 -25.310035 2456903.4655414 -76.484062 0.761902 5091.446993 0.936212 -33.205979 0.479307 5094.81447 0.39165 -33.264938 0.478984 -3.435825 4.245605 16.361344 1.428935 0.423321 0.000434 0.287811 0.000551 0.382712 0.000705 0 7.441757 51.101106 -0.022777 5.0 177.0 2456903.46553 -28.015921 -28.015989 1.131 -9999999 1.052073 1.719642 0.59225 2.315404 0.850354 0.48 900.0015 -3.423312 4.136897 2014-09-02T23:05:40.675 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 5.02221205146303e-06 4.96952382123412e-07 0 0 0
HD134987 228.3691115 -25.310035 2457116.9060128 -50.550385 0.616985 5117.91543 0.620725 -8.301757 0.3075 5119.74868 0.24633 -8.264674 0.307773 -5.493042 3.267809 18.505471 1.461963 0.430573 0.000284 0.285472 0.000343 0.395157 0.000446 0 7.44569 51.130114 -0.022158 5.0 279.4 2457116.90601 18.604755 18.604905 0.068 -9999999 1.11036 0.690188 0.534897 0.72289 0.569755 0.5 800.001 -5.461016 3.23624 2015-04-04T09:31:33.653 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 -9999999.0 -9999999.0 -9999999 -9999999 -9999999
HD134987 228.3691115 -25.310035 2457136.7824297 -66.645147 0.454829 5102.352149 0.473064 -26.099492 0.247776 5102.23237 0.197047 -26.045608 0.247991 -7.891084 3.179515 16.19607 1.136381 0.430543 0.000236 0.288211 0.000279 0.39502 0.000367 0 7.447185 51.13652 -0.02186 5.0 341.5 2457136.78242 9.99619 9.99638 0.88 -9999999 1.115788 -1.012786 0.381414 -1.235567 0.430072 0.52 900.0011 -7.87636 3.048781 2015-04-24T06:31:04.485 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.00928696415647e-06 2.87006180097263e-07 0 0 0
HD134987 228.3691115 -25.310035 2457138.7907815 -68.666269 0.616812 5100.327159 0.732353 -26.771109 0.293187 5101.665035 0.236678 -26.773119 0.293433 -14.089523 3.733566 16.292064 1.304329 0.430539 0.000275 0.274505 0.000326 0.397502 0.000435 0 7.447132 51.135878 -0.022815 5.0 289.1 2457138.79078 9.004571 9.004768 1.458 -9999999 1.116336 0.336719 0.542677 0.22154 0.693054 0.49 900.0005 -14.077802 3.600395 2015-04-26T06:43:27.533 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.19428627828388e-06 3.19535580701865e-07 0 0 0
HD134987 228.3691115 -25.310035 2457143.8233691 -68.042523 0.669173 5100.806491 0.741342 -26.79765 0.245821 5101.175152 0.193676 -26.756387 0.246007 -3.149699 3.100691 17.890465 1.238605 0.429675 0.000226 0.281406 0.000269 0.387169 0.000353 0 7.448201 51.122804 -0.02215 5.0 355.4 2457143.82336 6.472309 6.47253 0.569 -9999999 1.117711 -0.313568 0.622387 -0.74905 0.715595 0.5 900.0008 -3.134321 2.960108 2015-05-01T07:30:02.639 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.54782840342309e-06 2.78306583485587e-07 0 0 0
HD134987 228.3691115 -25.310035 2457263.5447321 -4.693682 0.796963 5164.435353 0.90358 -4.392028 0.225408 5166.52858 0.223901 35.556542 0.289046 13.961452 11.151483 35.562926 3.986623 0.42678 0.000255 0.292395 0.000309 0.381504 0.000395 0 7.458596 51.010137 -0.011934 5.0 308.9 2457263.54472 -28.78349 -28.783558 -0.014 -9999999 1.150404 0.471357 0.764423 0.942823 0.8754 0.53 899.9983 13.970456 11.174077 2015-08-29T00:58:16.835 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.01587417805576e-06 3.46746252968561e-07 0 0 0
HD134987 228.3691115 -25.310035 2457265.5404716 -1.748154 0.612229 5167.536046 0.732604 -1.502617 0.187311 5169.812798 0.195398 38.607772 0.260227 10.746924 9.766558 33.068312 3.92985 0.427762 0.000216 0.29237 0.000262 0.374582 0.000336 0 7.459772 51.023409 -0.010579 5.0 363.0 2457265.54047 -28.55668 -28.556743 0.254 -9999999 1.150949 0.415239 0.582872 1.125803 0.706065 0.48 899.9983 10.76385 9.790638 2015-08-31T00:53:10.050 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.1359249808048e-06 2.73616189454785e-07 0 0 0
HD134987 228.3691115 -25.310035 2457271.4885886 4.750578 0.597835 5172.836202 0.699771 5.970789 0.299191 5176.778017 0.28086 46.189472 0.348813 11.607883 8.915231 35.355399 3.926425 0.428358 0.000316 0.286432 0.000386 0.385648 0.000495 0 7.458686 51.012675 -0.011457 5.0 247.2 2457271.48859 -27.638688 -27.638765 0.0 -9999999 1.152574 1.389913 0.517583 2.789241 0.640935 0.49 899.9983 11.608659 8.912769 2015-09-05T23:39:06.101 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.23478886026294e-06 3.90577168070347e-07 0 0 0
HD134987 228.3691115 -25.310035 2457274.4875513 11.185259 0.622627 5180.142089 0.580807 12.109157 0.355592 5182.954475 0.327886 52.589335 0.400378 15.921649 12.352294 34.863308 4.296121 0.428498 0.00036 0.292879 0.000443 0.383666 0.000567 0 7.457417 51.016825 -0.009972 5.0 215.7 2457274.48754 -27.104571 -27.10463 0.0 -9999999 1.153392 1.0936 0.511096 1.658994 0.479403 0.52 899.9983 15.923922 12.322851 2015-09-08T23:37:32.928 -9999999 G2 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 5.43881970529934e-06 4.27665557948158e-07 0 0 0
HD134987 228.3691115 -25.310035 2457504.8143506 -22.367577 0.862168 5147.423606 0.773455 -22.937593 0.364177 5147.038335 0.328838 16.594084 0.394731 3.961322 9.686115 38.758862 4.058827 0.431695 0.000396 0.283352 0.000467 0.382763 0.000606 0 7.458358 51.03287 -0.011684 5.0 202.6 2457504.81435 8.599751 8.599925 0.566 -9999999 1.21629 -0.400313 0.781478 -1.601561 0.70007 0.52 899.9983 3.970024 9.710026 2016-04-26T07:16:56.032 -9999999 G2 196.C-1006(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_G5 6.25859047634634e-06 3.54243668330821e-07 0 0 0
